1.145122009521293421e-01,5.658821157264553453e-02,2.044356223176040099e-02,6.848400182083898453e-03,8.673731983684793839e-03,9.682547434974217134e-04,1.894809622202061044e-03,6.035689041899539725e-03,3.569310225647227049e-03,3.883516749499657051e-04,2.417340493240668442e-04,2.256827794570462255e-03,8.248879026809769009e-04,4.944411506311373154e-04,4.944411506311389417e-04,8.248879026809764672e-04,8.673731983684792105e-03,9.682547434974217134e-04,1.894809622202060393e-03,6.035689041899537123e-03,3.396545310768805948e-02,1.246308302583545718e-01,5.627679114542772504e-02,8.405803173058614200e-03,9.779205727023416311e-03,4.037129772314916425e-03,4.037129772314912955e-03,9.779205727023412842e-03,2.256827794570454449e-03,2.417340493240674947e-04,3.883516749499645124e-04,3.569310225647225748e-03,3.569310225647222713e-03,3.883516749499659761e-04,2.417340493240670068e-04,2.256827794570460954e-03,9.779205727023412842e-03,4.037129772314918159e-03,4.037129772314918159e-03,9.779205727023421515e-03,8.405803173058633282e-03,5.627679114542772504e-02,1.246308302583545718e-01,3.396545310768801090e-02,6.035689041899526715e-03,1.894809622202053671e-03,9.682547434974251828e-04,8.673731983684786900e-03,8.248879026809753830e-04,4.944411506311366649e-04,4.944411506311385080e-04,8.248879026809772261e-04,2.256827794570457919e-03,2.417340493240673050e-04,3.883516749499644040e-04,3.569310225647224014e-03,6.035689041899531919e-03,1.894809622202055623e-03,9.682547434974236649e-04,8.673731983684786900e-03,6.848400182083912331e-03,2.044356223176038018e-02,5.658821157264542351e-02,1.145122009521292172e-01
8.840530387249084798e-02,8.278119139916376157e-02,5.741972481848553467e-02,1.925333810630149717e-02,3.423516014942958909e-03,3.247515921951725330e-03,3.967318607124383813e-03,7.085241501223946831e-03,2.867817207071402929e-03,7.625098803097645102e-04,1.580765438440202798e-03,2.354886543524687108e-03,1.129545076745762551e-03,1.504693700981295777e-04,1.504693700981296861e-04,1.129545076745761467e-03,3.423516014942956740e-03,3.247515921951722728e-03,3.967318607124381211e-03,7.085241501223951167e-03,1.964198310150083726e-02,1.197167823978085716e-01,4.257716895629785198e-02,1.198196795191871708e-02,2.403060748450735681e-03,1.386233881325488236e-04,1.386233881325489050e-04,2.403060748450729176e-03,2.354886543524691012e-03,1.580765438440199329e-03,7.625098803097602818e-04,2.867817207071395123e-03,2.867817207071401628e-03,7.625098803097639681e-04,1.580765438440201497e-03,2.354886543524687108e-03,2.403060748450734380e-03,1.386233881325488236e-04,1.386233881325488236e-04,2.403060748450728309e-03,1.198196795191869973e-02,4.257716895629781728e-02,1.197167823978084328e-01,1.964198310150084767e-02,7.085241501223960708e-03,3.967318607124402027e-03,3.247515921951744412e-03,3.423516014942948067e-03,1.129545076745762334e-03,1.504693700981293608e-04,1.504693700981293608e-04,1.129545076745761684e-03,2.354886543524693180e-03,1.580765438440200846e-03,7.625098803097611492e-04,2.867817207071393822e-03,7.085241501223957239e-03,3.967318607124403762e-03,3.247515921951741810e-03,3.423516014942948067e-03,1.925333810630149717e-02,5.741972481848549303e-02,8.278119139916371994e-02,8.840530387249063982e-02
1.219704750766737317e-01,5.521444356605847287e-02,4.516844656129442859e-02,1.170161487717210139e-02,2.346737709454111559e-03,4.839072157902303897e-03,2.294234512239297710e-02,1.749852434066000574e-04,4.953622506699621904e-03,3.488605722842835159e-03,3.882071239200897330e-03,3.348733815110545092e-05,1.346929496328344925e-03,1.329947380884937682e-03,1.329947380884938116e-03,1.346929496328342756e-03,2.346737709454110258e-03,4.839072157902307367e-03,2.294234512239297710e-02,1.749852434065992713e-04,8.122358134319274114e-03,2.989078985503438798e-02,3.438651728293044135e-02,5.219590517492302822e-02,1.685620357535091637e-02,8.480717243182634216e-03,8.480717243182547480e-03,1.685620357535084005e-02,3.348733815110501046e-05,3.882071239200898197e-03,3.488605722842826919e-03,4.953622506699597618e-03,4.953622506699623639e-03,3.488605722842835159e-03,3.882071239200898197e-03,3.348733815110522730e-05,1.685620357535090943e-02,8.480717243182630746e-03,8.480717243182545745e-03,1.685620357535084698e-02,5.219590517492309761e-02,3.438651728293045523e-02,2.989078985503434635e-02,8.122358134319260237e-03,1.749852434065907604e-04,2.294234512239294935e-02,4.839072157902279611e-03,2.346737709454088140e-03,1.346929496328344491e-03,1.329947380884938767e-03,1.329947380884937249e-03,1.346929496328342322e-03,3.348733815110483428e-05,3.882071239200903402e-03,3.488605722842829087e-03,4.953622506699595883e-03,1.749852434065905435e-04,2.294234512239294935e-02,4.839072157902279611e-03,2.346737709454088574e-03,1.170161487717220894e-02,4.516844656129460206e-02,5.521444356605838266e-02,1.219704750766732876e-01
6.919279331543524980e-02,4.619128431669062423e-02,4.823929766585378226e-02,2.646080533956824549e-02,1.551756451238787797e-02,2.179513307623088571e-03,2.186211280810100577e-02,1.533965629804754163e-02,1.237528322553026932e-03,7.255362349757528721e-05,1.773540277531477152e-02,1.510085540984079785e-03,5.254965121604929582e-03,3.333606558109601745e-03,3.333606558109597842e-03,5.254965121604913102e-03,1.551756451238787103e-02,2.179513307623088571e-03,2.186211280810099883e-02,1.533965629804754163e-02,3.912989653536042001e-02,6.844632654830774821e-02,2.246942607202857128e-02,5.832028871158188507e-03,4.965616944500269615e-04,2.479520105125408626e-03,2.479520105125368294e-03,4.965616944500206732e-04,1.510085540984084339e-03,1.773540277531477846e-02,7.255362349757668312e-05,1.237528322553023679e-03,1.237528322553028016e-03,7.255362349757523300e-05,1.773540277531477152e-02,1.510085540984079135e-03,4.965616944500277205e-04,2.479520105125407759e-03,2.479520105125368294e-03,4.965616944500209984e-04,5.832028871158220600e-03,2.246942607202862680e-02,6.844632654830766494e-02,3.912989653536038531e-02,1.533965629804750694e-02,2.186211280810088781e-02,2.179513307623075127e-03,1.551756451238786409e-02,5.254965121604929582e-03,3.333606558109601745e-03,3.333606558109599143e-03,5.254965121604912234e-03,1.510085540984082387e-03,1.773540277531477846e-02,7.255362349757706259e-05,1.237528322553023245e-03,1.533965629804750000e-02,2.186211280810088781e-02,2.179513307623073392e-03,1.551756451238787103e-02,2.646080533956815875e-02,4.823929766585346307e-02,4.619128431669033280e-02,6.919279331543495837e-02
1.150862544662843850e-01,6.075637408470534878e-02,4.261310402172330258e-02,2.092695226504892592e-02,3.577595037726782456e-03,7.837425640133629558e-04,6.692182586588737297e-03,7.494292901903496819e-03,3.079845870632625022e-04,4.123974364971430659e-04,4.443335567015513181e-03,3.042171954154092306e-03,1.873596599786031764e-03,1.694318698448572737e-04,1.694318698448562166e-04,1.873596599786025692e-03,3.577595037726778986e-03,7.837425640133636063e-04,6.692182586588737297e-03,7.494292901903494217e-03,2.954168319830987807e-02,1.337373330627585621e-01,1.109666879729049281e-02,2.071253689000791213e-03,7.667863022517417207e-03,5.620594080328797024e-03,5.620594080328772738e-03,7.667863022517389451e-03,3.042171954154099245e-03,4.443335567015525324e-03,4.123974364971451801e-04,3.079845870632622854e-04,3.079845870632621227e-04,4.123974364971437706e-04,4.443335567015514048e-03,3.042171954154090138e-03,7.667863022517417207e-03,5.620594080328808299e-03,5.620594080328777074e-03,7.667863022517389451e-03,2.071253689000792514e-03,1.109666879729046679e-02,1.337373330627585066e-01,2.954168319830984338e-02,7.494292901903482941e-03,6.692182586588706940e-03,7.837425640133553664e-04,3.577595037726758603e-03,1.873596599786033498e-03,1.694318698448573279e-04,1.694318698448558642e-04,1.873596599786026343e-03,3.042171954154097944e-03,4.443335567015526191e-03,4.123974364971458306e-04,3.079845870632617975e-04,7.494292901903482941e-03,6.692182586588710409e-03,7.837425640133553664e-04,3.577595037726756435e-03,2.092695226504887387e-02,4.261310402172313605e-02,6.075637408470511980e-02,1.150862544662840381e-01
6.361110208748639583e-02,2.512551524584538329e-02,3.359495054653642565e-02,7.238792971489173798e-03,7.178178212958619825e-04,6.313717422041775762e-05,1.815833028171565805e-02,2.175290573263133354e-02,4.741714482456943491e-03,3.192289692982185154e-03,9.801499777556139242e-03,1.838285828208797643e-02,3.030962605332078192e-03,3.577492388197374244e-03,3.577492388197332611e-03,3.030962605332054773e-03,7.178178212958594888e-04,6.313717422041794736e-05,1.815833028171566152e-02,2.175290573263133354e-02,1.889260359278525231e-02,7.647476967100320933e-02,3.709270639533508718e-02,4.022554786276505423e-02,8.028122814267015309e-03,7.424874760634268822e-03,7.424874760634206372e-03,8.028122814266977145e-03,1.838285828208801806e-02,9.801499777556168733e-03,3.192289692982161302e-03,4.741714482456941757e-03,4.741714482456943491e-03,3.192289692982183853e-03,9.801499777556139242e-03,1.838285828208796949e-02,8.028122814267015309e-03,7.424874760634268822e-03,7.424874760634206372e-03,8.028122814266977145e-03,4.022554786276507505e-02,3.709270639533502473e-02,7.647476967100320933e-02,1.889260359278519680e-02,2.175290573263129537e-02,1.815833028171557478e-02,6.313717422041180806e-05,7.178178212958432258e-04,3.030962605332081228e-03,3.577492388197374244e-03,3.577492388197333912e-03,3.030962605332054773e-03,1.838285828208801806e-02,9.801499777556168733e-03,3.192289692982159567e-03,4.741714482456941757e-03,2.175290573263129537e-02,1.815833028171558172e-02,6.313717422041169964e-05,7.178178212958427921e-04,7.238792971489135634e-03,3.359495054653626606e-02,2.512551524584525492e-02,6.361110208748609052e-02
5.134540196918969956e-02,5.226110358221978253e-02,2.277983563998421321e-02,2.405488458800746857e-03,5.216579268813559787e-03,1.678582252727384020e-03,7.867404739500750283e-03,4.273618038262245664e-03,1.011492544609364237e-03,2.023123615364099022e-03,6.866853999461383466e-03,3.958677687238551512e-03,5.279781116054189580e-03,6.626743783282821459e-04,6.626743783282939637e-04,5.279781116054226876e-03,5.216579268813561522e-03,1.678582252727384670e-03,7.867404739500750283e-03,4.273618038262245664e-03,3.761267585850008172e-02,5.992287052209663983e-02,3.064543224047815151e-02,2.933306352684919224e-02,3.451045890595577648e-02,3.349781755462530319e-02,3.349781755462522687e-02,3.451045890595567239e-02,3.958677687238570594e-03,6.866853999461420763e-03,2.023123615364079940e-03,1.011492544609359032e-03,1.011492544609364887e-03,2.023123615364099889e-03,6.866853999461388670e-03,3.958677687238554115e-03,3.451045890595577648e-02,3.349781755462530319e-02,3.349781755462522687e-02,3.451045890595567933e-02,2.933306352684919918e-02,3.064543224047811681e-02,5.992287052209677167e-02,3.761267585850010253e-02,4.273618038262215306e-03,7.867404739500684363e-03,1.678582252727403318e-03,5.216579268813598819e-03,5.279781116054187845e-03,6.626743783282827965e-04,6.626743783282928795e-04,5.279781116054229478e-03,3.958677687238571462e-03,6.866853999461424232e-03,2.023123615364078639e-03,1.011492544609358816e-03,4.273618038262217908e-03,7.867404739500682628e-03,1.678582252727405704e-03,5.216579268813597084e-03,2.405488458800781985e-03,2.277983563998419586e-02,5.226110358221972702e-02,5.134540196918953303e-02
5.210842238776879076e-02,4.921261919891665310e-02,5.422442015688083011e-02,2.545634580537267308e-02,3.422599209159140330e-04,8.388894395557324130e-04,4.364773919193432050e-03,1.043277332033759434e-03,3.002097139991918243e-03,1.914455644201609177e-03,5.818065715688849199e-03,1.247559602192626314e-02,4.050163914822729576e-03,1.186662787530201862e-03,1.186662787530182129e-03,4.050163914822692279e-03,3.422599209159145209e-04,8.388894395557308951e-04,4.364773919193429448e-03,1.043277332033758133e-03,2.938385188050810989e-02,1.314851091052281207e-01,4.523508388263353802e-02,1.548600179673394542e-02,8.192111652178792058e-03,5.475719404939628256e-03,5.475719404939622184e-03,8.192111652178779915e-03,1.247559602192627182e-02,5.818065715688863077e-03,1.914455644201591396e-03,3.002097139991899161e-03,3.002097139991916075e-03,1.914455644201608310e-03,5.818065715688849199e-03,1.247559602192626314e-02,8.192111652178797263e-03,5.475719404939633460e-03,5.475719404939625654e-03,8.192111652178783385e-03,1.548600179673400093e-02,4.523508388263362823e-02,1.314851091052282039e-01,2.938385188050808561e-02,1.043277332033747291e-03,4.364773919193421642e-03,8.388894395557372919e-04,3.422599209159157135e-04,4.050163914822726106e-03,1.186662787530201862e-03,1.186662787530181045e-03,4.050163914822694014e-03,1.247559602192627182e-02,5.818065715688866546e-03,1.914455644201590095e-03,3.002097139991899161e-03,1.043277332033747725e-03,4.364773919193426846e-03,8.388894395557372919e-04,3.422599209159154425e-04,2.545634580537264186e-02,5.422442015688067746e-02,4.921261919891650738e-02,5.210842238776867974e-02
6.339095300951373690e-02,3.096687707603172982e-02,4.402704321051326836e-02,1.714005292742882755e-02,3.335145196376681706e-03,2.566161945146742084e-03,5.311795162743920568e-04,9.283472356324906291e-03,9.535186729645732417e-05,8.074691991424290047e-04,1.480594205276877860e-04,3.860163530555089668e-03,4.883797873907930881e-03,1.809622223539509266e-03,1.809622223539518807e-03,4.883797873907928279e-03,3.335145196376683874e-03,2.566161945146739048e-03,5.311795162743911895e-04,9.283472356324906291e-03,6.622459648825766709e-02,1.452214526501761915e-01,2.503331688721965181e-02,7.329199682387911585e-03,1.640796905262166885e-02,6.604861852522119804e-03,6.604861852522114600e-03,1.640796905262165151e-02,3.860163530555099209e-03,1.480594205276912012e-04,8.074691991424371362e-04,9.535186729645407156e-05,9.535186729645728351e-05,8.074691991424283542e-04,1.480594205276881926e-04,3.860163530555094005e-03,1.640796905262166885e-02,6.604861852522121539e-03,6.604861852522118069e-03,1.640796905262164457e-02,7.329199682387908983e-03,2.503331688721972467e-02,1.452214526501763858e-01,6.622459648825772260e-02,9.283472356324890679e-03,5.311795162743864190e-04,2.566161945146757262e-03,3.335145196376662624e-03,4.883797873907929146e-03,1.809622223539510784e-03,1.809622223539519023e-03,4.883797873907930881e-03,3.860163530555101377e-03,1.480594205276912555e-04,8.074691991424369194e-04,9.535186729645426130e-05,9.283472356324892413e-03,5.311795162743868527e-04,2.566161945146757262e-03,3.335145196376662624e-03,1.714005292742878245e-02,4.402704321051315040e-02,3.096687707603158757e-02,6.339095300951355649e-02
7.588656646361101321e-02,3.228429060141628330e-04,6.971447660081855902e-03,2.695944551158145630e-03,7.048896352105456578e-03,6.049825051907225040e-03,1.315595221241917280e-02,9.153535779422268884e-03,1.085164233678655686e-02,3.963347266852277999e-03,5.725166482444522982e-03,7.955066550873567469e-03,2.400392500605883633e-02,1.206677896270782688e-02,1.206677896270774361e-02,2.400392500605874266e-02,7.048896352105460048e-03,6.049825051907220703e-03,1.315595221241916760e-02,9.153535779422268884e-03,1.196310469720820828e-02,3.625917409017642007e-02,5.159612995264525881e-02,7.851497427188412759e-02,1.349782232026404578e-02,4.422949381768881069e-03,4.422949381768846375e-03,1.349782232026401456e-02,7.955066550873616041e-03,5.725166482444559411e-03,3.963347266852302285e-03,1.085164233678653604e-02,1.085164233678655686e-02,3.963347266852281468e-03,5.725166482444524717e-03,7.955066550873570938e-03,1.349782232026404231e-02,4.422949381768880202e-03,4.422949381768850712e-03,1.349782232026400935e-02,7.851497427188415534e-02,5.159612995264516860e-02,3.625917409017637150e-02,1.196310469720828287e-02,9.153535779422253271e-03,1.315595221241913290e-02,6.049825051907161723e-03,7.048896352105476527e-03,2.400392500605883633e-02,1.206677896270782341e-02,1.206677896270773841e-02,2.400392500605874266e-02,7.955066550873609102e-03,5.725166482444560279e-03,3.963347266852306622e-03,1.085164233678653257e-02,9.153535779422256741e-03,1.315595221241913290e-02,6.049825051907159121e-03,7.048896352105478262e-03,2.695944551158130885e-03,6.971447660081923556e-03,3.228429060141798550e-04,7.588656646361077729e-02
